id,imdb_id,popularity,title,cast,genres,cast_orig,genres_orig,combined
50942,tt0156205,0.455013,creature,Craig T. Nelson Kim Cattrall Colm Feore Cress Williams Michael Reilly Burke,Horror Science Fiction Thriller,"Craig T. Nelson,Kim Cattrall,Colm Feore,Cress Williams,Michael Reilly Burke","Horror,Science Fiction,Thriller",Horror Science Fiction Thriller Craig T. Nelson Kim Cattrall Colm Feore Cress Williams Michael Reilly Burke
9771,tt0120742,0.30829,major league: back to the minors,Scott Bakula Corbin Bernsen Dennis Haysbert Takaaki Ishibashi Jensen Daggett,Comedy,"Scott Bakula,Corbin Bernsen,Dennis Haysbert,Takaaki Ishibashi,Jensen Daggett",Comedy,Comedy Scott Bakula Corbin Bernsen Dennis Haysbert Takaaki Ishibashi Jensen Daggett
9452,tt0118798,0.305742,bulworth,Warren Beatty Halle Berry Sean Astin Christine Baranski Adilah Barnes,Comedy Drama,"Warren Beatty,Halle Berry,Sean Astin,Christine Baranski,Adilah Barnes","Comedy,Drama",Comedy Drama Warren Beatty Halle Berry Sean Astin Christine Baranski Adilah Barnes
14444,tt0134067,0.301614,the rugrats movie,Whoopi Goldberg David Spade E.G. Daily Tara Strong Christine Cavanaugh,Animation Family,"Whoopi Goldberg,David Spade,E.G. Daily,Tara Strong,Christine Cavanaugh","Animation,Family",Animation Family Whoopi Goldberg David Spade E.G. Daily Tara Strong Christine Cavanaugh
12488,tt0119196,0.360079,the gingerbread man,Kenneth Branagh Embeth Davidtz Robert Downey Jr. Daryl Hannah Tom Berenger,Thriller,"Kenneth Branagh,Embeth Davidtz,Robert Downey Jr.,Daryl Hannah,Tom Berenger",Thriller,Thriller Kenneth Branagh Embeth Davidtz Robert Downey Jr. Daryl Hannah Tom Berenger
35680,tt0123987,0.293252,madeline,Hatty Jones Frances McDormand Nigel Hawthorne Ben Daniels Arturo Venegas,Comedy Drama Family,"Hatty Jones,Frances McDormand,Nigel Hawthorne,Ben Daniels,Arturo Venegas","Comedy,Drama,Family",Comedy Drama Family Hatty Jones Frances McDormand Nigel Hawthorne Ben Daniels Arturo Venegas
13151,tt0166792,0.291322,scooby-doo on zombie island,Scott Innes Billy West Mary Kay Bergman Frank Welker B. J. Ward,Animation Comedy Family Mystery,"Scott Innes,Billy West,Mary Kay Bergman,Frank Welker,B. J. Ward","Animation,Comedy,Family,Mystery",Animation Comedy Family Mystery Scott Innes Billy West Mary Kay Bergman Frank Welker B. J. Ward
17915,tt0120576,0.289515,dance with me,Vanessa Williams Chayanne Kris Kristofferson Joan Plowright Jane Krakowski,Drama Romance Music,"Vanessa Williams,Chayanne,Kris Kristofferson,Joan Plowright,Jane Krakowski","Drama,Romance,Music",Drama Romance Music Vanessa Williams Chayanne Kris Kristofferson Joan Plowright Jane Krakowski
8129,tt0151691,0.288098,my name is joe,Peter Mullan Louise Goodall David McKay David Hayman Gary Lewis,Drama Romance,"Peter Mullan,Louise Goodall,David McKay,David Hayman,Gary Lewis","Drama,Romance",Drama Romance Peter Mullan Louise Goodall David McKay David Hayman Gary Lewis
10616,tt0163818,0.276601,sat sau ji wong,Jet Li Eric Tsang Simon Yam Paul Rapovski Gigi Leung,Action Comedy,"Jet Li,Eric Tsang,Simon Yam,Paul Rapovski,Gigi Leung","Action,Comedy",Action Comedy Jet Li Eric Tsang Simon Yam Paul Rapovski Gigi Leung
12538,tt0120820,0.276165,senseless,Marlon Wayans David Spade Matthew Lillard Rip Torn Tamara Taylor,Comedy Romance,"Marlon Wayans,David Spade,Matthew Lillard,Rip Torn,Tamara Taylor","Comedy,Romance",Comedy Romance Marlon Wayans David Spade Matthew Lillard Rip Torn Tamara Taylor
17941,tt0118744,0.266021,hush,Jessica Lange Gwyneth Paltrow Johnathon Schaech Nina Foch Debi Mazar,Drama Thriller,"Jessica Lange,Gwyneth Paltrow,Johnathon Schaech,Nina Foch,Debi Mazar","Drama,Thriller",Drama Thriller Jessica Lange Gwyneth Paltrow Johnathon Schaech Nina Foch Debi Mazar
9464,tt0118789,0.263935,buffalo '66,Vincent Gallo Christina Ricci Ben Gazzara Mickey Rourke Rosanna Arquette,Romance Comedy Crime Drama,"Vincent Gallo,Christina Ricci,Ben Gazzara,Mickey Rourke,Rosanna Arquette","Romance,Comedy,Crime,Drama",Romance Comedy Crime Drama Vincent Gallo Christina Ricci Ben Gazzara Mickey Rourke Rosanna Arquette
9490,tt0120693,0.262171,half baked,Dave Chappelle Tommy Chong Harland Williams Guillermo DÃ­az Jim Breuer,Comedy Crime,"Dave Chappelle,Tommy Chong,Harland Williams,Guillermo DÃ­az,Jim Breuer","Comedy,Crime",Comedy Crime Dave Chappelle Tommy Chong Harland Williams Guillermo DÃ­az Jim Breuer
1448,tt0120894,0.258956,the wisdom of crocodiles,Jude Law Elina LÃ¶wensohn Timothy Spall Jack Davenport Kerry Fox,Drama Fantasy Horror,"Jude Law,Elina LÃ¶wensohn,Timothy Spall,Jack Davenport,Kerry Fox","Drama,Fantasy,Horror",Drama Fantasy Horror Jude Law Elina LÃ¶wensohn Timothy Spall Jack Davenport Kerry Fox
22318,tt0120788,0.2515,permanent midnight,Ben Stiller Elizabeth Hurley Maria Bello Owen Wilson Jay Paulson,Drama Romance,"Ben Stiller,Elizabeth Hurley,Maria Bello,Owen Wilson,Jay Paulson","Drama,Romance",Drama Romance Ben Stiller Elizabeth Hurley Maria Bello Owen Wilson Jay Paulson
3033,tt0120684,0.189141,gods and monsters,Ian McKellen Brendan Fraser Lynn Redgrave Lolita Davidovich David Dukes,Drama,"Ian McKellen,Brendan Fraser,Lynn Redgrave,Lolita Davidovich,David Dukes",Drama,Drama Ian McKellen Brendan Fraser Lynn Redgrave Lolita Davidovich David Dukes
22256,tt0119934,0.245817,without limits,Billy Crudup Donald Sutherland Monica Potter Jeremy Sisto Matthew Lillard,Drama,"Billy Crudup,Donald Sutherland,Monica Potter,Jeremy Sisto,Matthew Lillard",Drama,Drama Billy Crudup Donald Sutherland Monica Potter Jeremy Sisto Matthew Lillard
4975,tt0119577,0.245625,love is the devil: study for a portrait of francis bacon,Derek Jacobi Daniel Craig Tilda Swinton Anne Lambton Adrian Scarborough,TV Movie Drama,"Derek Jacobi,Daniel Craig,Tilda Swinton,Anne Lambton,Adrian Scarborough","TV Movie,Drama",TV Movie Drama Derek Jacobi Daniel Craig Tilda Swinton Anne Lambton Adrian Scarborough
9835,tt0120741,0.240661,jane austen's mafia!,Jay Mohr Billy Burke Christina Applegate Pamela Gidley Olympia Dukakis,Comedy Crime,"Jay Mohr,Billy Burke,Christina Applegate,Pamela Gidley,Olympia Dukakis","Comedy,Crime",Comedy Crime Jay Mohr Billy Burke Christina Applegate Pamela Gidley Olympia Dukakis
21661,tt0140796,0.236078,air bud: golden receiver,Kevin Zegers Tim Conway Dick Martin Nora Dunn Gregory Harrison,Comedy Family,"Kevin Zegers,Tim Conway,Dick Martin,Nora Dunn,Gregory Harrison","Comedy,Family",Comedy Family Kevin Zegers Tim Conway Dick Martin Nora Dunn Gregory Harrison
16148,tt0120906,0.235951,zero effect,Bill Pullman Ben Stiller Ryan O'Neal Kim Dickens Angela Featherstone,Comedy Crime Mystery Thriller,"Bill Pullman,Ben Stiller,Ryan O'Neal,Kim Dickens,Angela Featherstone","Comedy,Crime,Mystery,Thriller",Comedy Crime Mystery Thriller Bill Pullman Ben Stiller Ryan O'Neal Kim Dickens Angela Featherstone
27850,tt0173886,0.233097,halloweentown,Debbie Reynolds Judith Hoag Kimberly J. Brown Joey Zimmerman Emily Roeske,Adventure Comedy Family Fantasy Horror,"Debbie Reynolds,Judith Hoag,Kimberly J. Brown,Joey Zimmerman,Emily Roeske","Adventure,Comedy,Family,Fantasy,Horror",Adventure Comedy Family Fantasy Horror Debbie Reynolds Judith Hoag Kimberly J. Brown Joey Zimmerman Emily Roeske
10940,tt0120711,0.231134,babylon 5: in the beginning,Bruce Boxleitner Mira Furlan Richard Biggs Andreas Katsulas Peter Jurasik,Action Drama Science Fiction Adventure,"Bruce Boxleitner,Mira Furlan,Richard Biggs,Andreas Katsulas,Peter Jurasik","Action,Drama,Science Fiction,Adventure",Action Drama Science Fiction Adventure Bruce Boxleitner Mira Furlan Richard Biggs Andreas Katsulas Peter Jurasik
19154,tt0122961,0.23042,the second arrival,Patrick Muldoon Jane Sibbett Michael Sarrazin Catherine Blythe Michael Scherer,Action Adventure Science Fiction Thriller,"Patrick Muldoon,Jane Sibbett,Michael Sarrazin,Catherine Blythe,Michael Scherer","Action,Adventure,Science Fiction,Thriller",Action Adventure Science Fiction Thriller Patrick Muldoon Jane Sibbett Michael Sarrazin Catherine Blythe Michael Scherer
24746,tt0118736,0.226558,six-string samurai,Jeffrey Falcon Justin McGuire Kim De Angelo Stephane Gauger Clifford Hugo,Action Adventure Science Fiction,"Jeffrey Falcon,Justin McGuire,Kim De Angelo,Stephane Gauger,Clifford Hugo","Action,Adventure,Science Fiction",Action Adventure Science Fiction Jeffrey Falcon Justin McGuire Kim De Angelo Stephane Gauger Clifford Hugo
12888,tt0158493,0.226519,belly,DMX Nas Hassan Johnson Taral Hicks Tionne Watkins,Crime Drama,"DMX,Nas,Hassan Johnson,Taral Hicks,Tionne Watkins","Crime,Drama",Crime Drama DMX Nas Hassan Johnson Taral Hicks Tionne Watkins
11660,tt0154506,0.225908,following,Alex Haw Lucy Russell John Nolan Dick Bradsell Gillian El-Kadi,Crime Drama Thriller,"Alex Haw,Lucy Russell,John Nolan,Dick Bradsell,Gillian El-Kadi","Crime,Drama,Thriller",Crime Drama Thriller Alex Haw Lucy Russell John Nolan Dick Bradsell Gillian El-Kadi
10278,tt0124595,0.223472,return to paradise,Vince Vaughn Anne Heche Joaquin Phoenix David Conrad Jada Pinkett Smith,Drama Thriller Romance,"Vince Vaughn,Anne Heche,Joaquin Phoenix,David Conrad,Jada Pinkett Smith","Drama,Thriller,Romance",Drama Thriller Romance Vince Vaughn Anne Heche Joaquin Phoenix David Conrad Jada Pinkett Smith
16365,tt0158409,0.222133,futuresport,Dean Cain Vanessa Williams Wesley Snipes Valerie Chow Adrian G. Griffiths,Action Science Fiction,"Dean Cain,Vanessa Williams,Wesley Snipes,Valerie Chow,Adrian G. Griffiths","Action,Science Fiction",Action Science Fiction Dean Cain Vanessa Williams Wesley Snipes Valerie Chow Adrian G. Griffiths
15162,tt0167758,0.216774,alice through the looking glass,Kate Beckinsale Geoffrey Palmer Ian Holm Steve Coogan Penelope Wilton,Family Fantasy,"Kate Beckinsale,Geoffrey Palmer,Ian Holm,Steve Coogan,Penelope Wilton","Family,Fantasy",Family Fantasy Kate Beckinsale Geoffrey Palmer Ian Holm Steve Coogan Penelope Wilton
10593,tt0119889,0.214753,il fantasma dell'opera,Julian Sands Asia Argento Andrea Di Stefano Nadia Rinaldi Coralina Cataldi-Tassoni,Drama Horror Romance Foreign,"Julian Sands,Asia Argento,Andrea Di Stefano,Nadia Rinaldi,Coralina Cataldi-Tassoni","Drama,Horror,Romance,Foreign",Drama Horror Romance Foreign Julian Sands Asia Argento Andrea Di Stefano Nadia Rinaldi Coralina Cataldi-Tassoni
4927,tt0138414,0.214567,edge of seventeen,Chris Stafford Tina Holmes Andersen Gabrych Stephanie McVay Lea DeLaria,Comedy Drama Romance,"Chris Stafford,Tina Holmes,Andersen Gabrych,Stephanie McVay,Lea DeLaria","Comedy,Drama,Romance",Comedy Drama Romance Chris Stafford Tina Holmes Andersen Gabrych Stephanie McVay Lea DeLaria
37498,tt0120724,0.195375,knock off,Jean-Claude Van Damme Lela Rochon Paul Sorvino Rob Schneider Mark Houghton,Action Adventure Thriller,"Jean-Claude Van Damme,Lela Rochon,Paul Sorvino,Rob Schneider,Mark Houghton","Action,Adventure,Thriller",Action Adventure Thriller Jean-Claude Van Damme Lela Rochon Paul Sorvino Rob Schneider Mark Houghton
10162,tt0166396,0.212835,waking ned,Ian Bannen David Kelly Fionnula Flanagan Susan Lynch Brendan Dempsey,Comedy Romance,"Ian Bannen,David Kelly,Fionnula Flanagan,Susan Lynch,Brendan Dempsey","Comedy,Romance",Comedy Romance Ian Bannen David Kelly Fionnula Flanagan Susan Lynch Brendan Dempsey
21736,tt0120661,0.207668,everest,Liam Neeson Ed Viesturs David Breashears Tracy Pfau Lhakpa Dorji,Adventure Documentary,"Liam Neeson,Ed Viesturs,David Breashears,Tracy Pfau,Lhakpa Dorji","Adventure,Documentary",Adventure Documentary Liam Neeson Ed Viesturs David Breashears Tracy Pfau Lhakpa Dorji
14577,tt0120654,0.209832,dirty work,Norm Macdonald Artie Lange Jack Warden Traylor Howard Don Rickles,Comedy,"Norm Macdonald,Artie Lange,Jack Warden,Traylor Howard,Don Rickles",Comedy,Comedy Norm Macdonald Artie Lange Jack Warden Traylor Howard Don Rickles
24525,tt0119336,0.207296,hurlyburly,Sean Penn Kevin Spacey Robin Wright Chazz Palminteri Garry Shandling,Comedy Drama,"Sean Penn,Kevin Spacey,Robin Wright,Chazz Palminteri,Garry Shandling","Comedy,Drama",Comedy Drama Sean Penn Kevin Spacey Robin Wright Chazz Palminteri Garry Shandling
19381,tt0120692,0.202889,strike!,Kirsten Dunst Gaby Hoffmann Lynn Redgrave Rachael Leigh Cook Tom Guiry,Comedy,"Kirsten Dunst,Gaby Hoffmann,Lynn Redgrave,Rachael Leigh Cook,Tom Guiry",Comedy,Comedy Kirsten Dunst Gaby Hoffmann Lynn Redgrave Rachael Leigh Cook Tom Guiry
12257,tt0119304,0.194358,home fries,Drew Barrymore Catherine O'Hara Luke Wilson Jake Busey Shelley Duvall,Drama Comedy Romance,"Drew Barrymore,Catherine O'Hara,Luke Wilson,Jake Busey,Shelley Duvall","Drama,Comedy,Romance",Drama Comedy Romance Drew Barrymore Catherine O'Hara Luke Wilson Jake Busey Shelley Duvall
11855,tt0126604,0.182296,pecker,Edward Furlong Christina Ricci Bess Armstrong Mark Joy Martha Plimpton,Comedy,"Edward Furlong,Christina Ricci,Bess Armstrong,Mark Joy,Martha Plimpton",Comedy,Comedy Edward Furlong Christina Ricci Bess Armstrong Mark Joy Martha Plimpton
45242,tt0129868,0.236631,dennis the menace strikes again!,Don Rickles George Kennedy Justin Cooper Betty White Brian Doyle-Murray,Comedy Family,"Don Rickles,George Kennedy,Justin Cooper,Betty White,Brian Doyle-Murray","Comedy,Family",Comedy Family Don Rickles George Kennedy Justin Cooper Betty White Brian Doyle-Murray
38017,tt0119522,0.189048,letters from a killer,Patrick Swayze Gia Carides Roger E. Mosley Kim Myers Olivia Birkelund,Drama Mystery Thriller,"Patrick Swayze,Gia Carides,Roger E. Mosley,Kim Myers,Olivia Birkelund","Drama,Mystery,Thriller",Drama Mystery Thriller Patrick Swayze Gia Carides Roger E. Mosley Kim Myers Olivia Birkelund
27791,tt0124102,0.188201,strangeland,Kevin Gage Elizabeth PeÃ±a Brett Harrelson Robert Englund Linda Cardellini,Horror,"Kevin Gage,Elizabeth PeÃ±a,Brett Harrelson,Robert Englund,Linda Cardellini",Horror,Horror Kevin Gage Elizabeth PeÃ±a Brett Harrelson Robert Englund Linda Cardellini
12229,tt0122515,0.186773,the acid house,Stephen McCole Maurice Roeves Garry Sweeney Jenny McCrindle Ewen Bremner,Comedy Drama,"Stephen McCole,Maurice Roeves,Garry Sweeney,Jenny McCrindle,Ewen Bremner","Comedy,Drama",Comedy Drama Stephen McCole Maurice Roeves Garry Sweeney Jenny McCrindle Ewen Bremner
17127,tt0120772,0.18358,the object of my affection,Jennifer Aniston Paul Rudd Hayden Panettiere Alan Alda Allison Janney,Comedy Drama Romance,"Jennifer Aniston,Paul Rudd,Hayden Panettiere,Alan Alda,Allison Janney","Comedy,Drama,Romance",Comedy Drama Romance Jennifer Aniston Paul Rudd Hayden Panettiere Alan Alda Allison Janney
11603,tt0166322,0.18093,rear window,Christopher Reeve Daryl Hannah Robert Forster Ruben Santiago-Hudson Anne Twomey,Drama Thriller TV Movie,"Christopher Reeve,Daryl Hannah,Robert Forster,Ruben Santiago-Hudson,Anne Twomey","Drama,Thriller,TV Movie",Drama Thriller TV Movie Christopher Reeve Daryl Hannah Robert Forster Ruben Santiago-Hudson Anne Twomey
66892,tt0127919,0.175128,tale of the mummy,Jason Scott Lee Louise Lombard Sean Pertwee Lysette Anthony Michael Lerner,Adventure Fantasy Horror Science Fiction,"Jason Scott Lee,Louise Lombard,Sean Pertwee,Lysette Anthony,Michael Lerner","Adventure,Fantasy,Horror,Science Fiction",Adventure Fantasy Horror Science Fiction Jason Scott Lee Louise Lombard Sean Pertwee Lysette Anthony Michael Lerner
47881,tt0120765,0.173959,my giant,Billy Crystal Kathleen Quinlan Joanna Pacula Jere Burns Harold Gould,Comedy Drama Family,"Billy Crystal,Kathleen Quinlan,Joanna Pacula,Jere Burns,Harold Gould","Comedy,Drama,Family",Comedy Drama Family Billy Crystal Kathleen Quinlan Joanna Pacula Jere Burns Harold Gould
33271,tt0165456,0.164434,sabrina goes to rome,Melissa Joan Hart Eddie Mills Tara Strong James Fields Eric Alexander,Comedy,"Melissa Joan Hart,Eddie Mills,Tara Strong,James Fields,Eric Alexander",Comedy,Comedy Melissa Joan Hart Eddie Mills Tara Strong James Fields Eric Alexander
42807,tt0120769,0.26504,the newton boys,Matthew McConaughey Skeet Ulrich Ethan Hawke Vincent D'Onofrio Gail Cronauer,Crime Action Drama,"Matthew McConaughey,Skeet Ulrich,Ethan Hawke,Vincent D'Onofrio,Gail Cronauer","Crime,Action,Drama",Crime Action Drama Matthew McConaughey Skeet Ulrich Ethan Hawke Vincent D'Onofrio Gail Cronauer
33644,tt0120703,0.162242,how stella got her groove back,Angela Bassett Taye Diggs Whoopi Goldberg Regina King Suzzanne Douglas,Comedy Drama Romance,"Angela Bassett,Taye Diggs,Whoopi Goldberg,Regina King,Suzzanne Douglas","Comedy,Drama,Romance",Comedy Drama Romance Angela Bassett Taye Diggs Whoopi Goldberg Regina King Suzzanne Douglas
1618,tt0149151,0.157447,still crazy,Stephen Rea Billy Connolly Jimmy Nail Bill Nighy Timothy Spall,Comedy Music,"Stephen Rea,Billy Connolly,Jimmy Nail,Bill Nighy,Timothy Spall","Comedy,Music",Comedy Music Stephen Rea Billy Connolly Jimmy Nail Bill Nighy Timothy Spall
27472,tt0120773,0.155821,the odd couple ii,Jack Lemmon Walter Matthau Richard Riehle Jonathan Silverman Lisa Waltz,Adventure Comedy,"Jack Lemmon,Walter Matthau,Richard Riehle,Jonathan Silverman,Lisa Waltz","Adventure,Comedy",Adventure Comedy Jack Lemmon Walter Matthau Richard Riehle Jonathan Silverman Lisa Waltz
8545,tt0147004,0.640131,little voice,Brenda Blethyn Michael Caine Ewan McGregor Jane Horrocks Jim Broadbent,Comedy Drama,"Brenda Blethyn,Michael Caine,Ewan McGregor,Jane Horrocks,Jim Broadbent","Comedy,Drama",Comedy Drama Brenda Blethyn Michael Caine Ewan McGregor Jane Horrocks Jim Broadbent
31220,tt0120725,0.148915,krippendorf's tribe,Richard Dreyfuss Jenna Elfman Zakes Mokae Siobhan Fallon Natasha Lyonne,Comedy Drama Family,"Richard Dreyfuss,Jenna Elfman,Zakes Mokae,Siobhan Fallon,Natasha Lyonne","Comedy,Drama,Family",Comedy Drama Family Richard Dreyfuss Jenna Elfman Zakes Mokae Siobhan Fallon Natasha Lyonne
15043,tt0162212,0.1461,brink!,Erik von Detten Sam Horrigan Christina Vidal Robin Riker Geoffrey Blake,Drama,"Erik von Detten,Sam Horrigan,Christina Vidal,Robin Riker,Geoffrey Blake",Drama,Drama Erik von Detten Sam Horrigan Christina Vidal Robin Riker Geoffrey Blake
36606,tt0119165,0.142692,full tilt boogie,George Clooney Harvey Keitel Michael Parks Fred Williamson Quentin Tarantino,Documentary Horror,"George Clooney,Harvey Keitel,Michael Parks,Fred Williamson,Quentin Tarantino","Documentary,Horror",Documentary Horror George Clooney Harvey Keitel Michael Parks Fred Williamson Quentin Tarantino
20546,tt0175680,0.201869,goodnight mister tom,John Thaw Nick Robinson Annabelle Apsion Thomas Orange William Armstrong,Drama Foreign History,"John Thaw,Nick Robinson,Annabelle Apsion,Thomas Orange,William Armstrong","Drama,Foreign,History",Drama Foreign History John Thaw Nick Robinson Annabelle Apsion Thomas Orange William Armstrong
23319,tt0500140,0.197432,jerry seinfeld: i'm telling you for the last time,Jerry Seinfeld Michael Barryte Grace Bustos George Carlin Alan King,Comedy,"Jerry Seinfeld,Michael Barryte,Grace Bustos,George Carlin,Alan King",Comedy,Comedy Jerry Seinfeld Michael Barryte Grace Bustos George Carlin Alan King
13907,tt0138563,0.073521,kurt & courtney,Nick Broomfield Dylan Carlson Kurt Cobain El Duce Larry Flynt,Documentary Music,"Nick Broomfield,Dylan Carlson,Kurt Cobain,El Duce,Larry Flynt","Documentary,Music",Documentary Music Nick Broomfield Dylan Carlson Kurt Cobain El Duce Larry Flynt
44625,tt0123034,0.135281,dead man's curve,Michael Vartan Matthew Lillard Randall Batinkoff Keri Russell Tamara Craig Thomas,Drama Horror Mystery Thriller,"Michael Vartan,Matthew Lillard,Randall Batinkoff,Keri Russell,Tamara Craig Thomas","Drama,Horror,Mystery,Thriller",Drama Horror Mystery Thriller Michael Vartan Matthew Lillard Randall Batinkoff Keri Russell Tamara Craig Thomas
14342,tt0119053,0.133183,almost heroes,Chris Farley Matthew Perry Bokeem Woodbine Barry Del Sherman Eugene Levy,Action Adventure Comedy,"Chris Farley,Matthew Perry,Bokeem Woodbine,Barry Del Sherman,Eugene Levy","Action,Adventure,Comedy",Action Adventure Comedy Chris Farley Matthew Perry Bokeem Woodbine Barry Del Sherman Eugene Levy
